铁	393258
虑	393252
大街	393133
贫	393029
编纂	393011
驱动	393004
华盛顿	392968
有的是	392936
大臣	392791
亲属	392726
下旬	392700
那末	392613
教科书	392441
独资	392309
陈述	392297
流量	391996
中文	391204
意愿	390658
网点	390419
学界	390332
统筹	390321
负债	390190
沙漠	390151
周刊	390116
合适	390027
提醒	389502
塞	389160
不成	388773
原子	388708
电视剧	388674
排列	388080
莫	388079
边区	387989
传媒	387866
安慰	387491
师资	387424
伦	387378
基建	387198
演化	387135
精心	386907
反之	386905
答应	386791
通道	386763
高峰	386642
动摇	386589
盖	386311
华东	386239
必定	386199
境外	386181
核定	386109
败	386088
裁定	385636
旁边	385502
装饰	385460
一手	385174
心目	385068
滞后	385015
赫	384817
集成	384731
昆明	384459
路子	384403
中断	384231
埃	384085
术语	384066
识别	383754
监视	383366
救	383363
债权人	383353
冬天	383343
那儿	383301
变迁	383073
路径	383070
全力	382938
摧毁	382891
雨	382541
记述	382467
助理	382405
春节	382374
国共	382222
偏	382042
号召	382023
预见	382016
政法	381948
生涯	381791
紧迫	381617
一辈子	381549
虚拟	381467
尤为	381457
党校	380841
公务	380750
复议	380584
利害	380102
生气	379946
纲要	379864
清华	379720
侧面	379689
享	379682
总和	379629
迫害	379625
其间	379467
森	379295
交谈	379276
西安	379198
模仿	378868
徒	378785
伊朗	378654
忍受	378329
到处	378263
节省	377856
顺	376722
齐	376540
经纪	375879
讲座	375763
社团	375455
with	375411
郑州	375340
集合	374868
垃圾	374677
职员	374562
跟踪	373975
河北	373943
透露	373723
氛围	373503
扩	373341
中世纪	373287
弟弟	373236
推理	373007
凭	372645
版权	372575
邮电	372575
善于	372466
完毕	372465
盈亏	372389
端	372361
因果	372349
无线电	372192
消化	371608
侯	371182
激	371144
贷	371134
合营	371096
惟一	371042
遗留	370974
角	370066
新鲜	369906
级别	369702
逝世	369610
缘故	369594
支部	369511
巴西	369332
崇高	369238
长久	369233
一声	369164
收藏	369144
通俗	368965
菲律宾	368746
秋	368677
堂	368398
尊敬	367700
咖啡	367679
进取	367471
应急	367252
拓宽	367247
遥远	367108
直观	366991
本性	366926
崇拜	366825
首脑	366644
周边	366631
灌溉	366548
帐户	366527
聘请	366523
职称	366403
浮动	366338
缩短	366107
租金	365841
口气	365517
公有	365509
势必	365487
秋天	364943
依托	364572
无力	364549
社员	364463
轿车	364388
乃	364227
练习	364146
厚	364046
监控	364044
小孩	363881
判处	363878
一流	363859
君主	363736
责任感	363599
物力	363131
动乱	362918
睡觉	362869
史记	362518
矿产	362345
同等	362333
含有	361982
按钮	361949
不错	361936
瑞典	361629
征求	361617
存储	361398
合计	361279
践	361255
尤	361182
三角	361141
画家	360823
嫌疑	360650
泰	360600
多彩	360524
线索	360480
中方	360220
患	360137
数值	359869
武	359810
匈牙利	359796
起源	359756
加重	359661
适度	359336
气质	359152
萌芽	358949
总部	358799
志愿	358760
不行	358654
财物	358437
基督	358330
秒	358099
不当	358083
毛病	357794
贝尔	357561
海峡	357493
公益	357345
修复	357103
圆满	356698
惊人	356596
高低	356528
加紧	356050
执照	355525
瑞士	355277
收获	354785
方志	354701
偏见	354205
痛	354203
再现	354140
到位	353914
频率	353711
走私	353641
学派	353517
任意	353344
孤独	353330
浓度	353129
天气	353099
墨西哥	352884
前夕	352883
除非	352440
依存	352334
长官	352263
阿尔	352230
想不到	351991
完美	351951
竞	351790
缅甸	351774
反响	351576
设法	351203
哪个	351141
障	351076
津贴	350830
宜	350768
进度	350559
外向	350435
强迫	350401
宁波	350106
田	349896
特务	349753
账户	349420
购买力	349253
心脏	349114
虚假	348612
干事	348485
长度	348482
一群	348437
主编	348339
国力	348299
梦想	348211
外面	348203
河流	348164
纺织品	348021
毁灭	347730
名词	347667
呼吸	347493
规格	347440
高达	347116
下放	346985
医	346856
阻力	346677
百姓	346672
好好	346542
深厚	346310
话题	346251
航运	346051
一律	345930
那天	345884
譬如	345689
互利	345669
无数	345625
参见	345575
粉碎	345543
公证	345188
物体	345140
电报	345131
询问	344958
自给	344882
百货	344501
随便	344425
失望	344412
阐释	344280
混淆	344189
披露	344028
卓越	343943
举措	343855
i	343208
厂商	342526
倾销	342491
跨越	342442
廿	342430
剂	342014
永恒	341972
中级	341946
压抑	341747
唯心	341491
国际法	341432
汉	341083
花费	340897
定性	340337
老百姓	340190
日前	339787
搞活	339693
受过	339682
一再	339665
安徽	339445
异化	339122
岁月	339110
成份	338943
剧烈	338748
悄悄	338672
冷战	338544
扭曲	338511
视觉	338399
尽力	338392
天才	338366
摩托	338149
宣称	338099
水稻	337954
国债	337894
创始	337888
画面	337662
图片	337367
促成	337292
帐	336816
借口	336624
亲人	336461
亲戚	336224
泽	336066
束	336045
刘少奇	335941
领事	335919
申诉	335918
冲	335467
形而上学	335394
气息	334837
勘探	334728
回避	334272
高层	334183
不懈	334122
款项	334015
狠	333975
领取	333904
来信	333856
龙	333323
汇	333258
通行	333238
陆军	332894
发病	332809
并存	332721
样本	332534
选民	332478
宁夏	332456
长沙	332346
黑色	332084
中叶	331997
选取	331908
直觉	331801
众所周知	331676
喝	331621
不妨	331601
法则	331166
邻	331118
妇	330986
听众	330904
论点	330831
世俗	330782
症状	330590
关闭	330302
精彩	329740
大幅	329492
影子	329258
血	329092
优美	329033
集权	328995
赞赏	328955
转折	328867
前线	328845
广场	328791
空中	328698
着力	328290
反馈	328019
挣扎	327844
扶贫	327682
温暖	327617
契机	327426
江西	327402
驻地	327376
合伙	327317
稍	327315
便宜	327243
虚构	326994
购销	326980
不然	326907
指责	326768
牌	326748
附件	326746
谋	326662
回收	326526
弱点	326474
前所未有	326463
味	326325
婚	326113
固有	326098
少见	326018
良性	325824
点点	325687
农药	325676
星	325606
任期	325533
合乎	325261
涨	324651
居于	324269
篇幅	324055
手册	323993
停滞	323750
主席团	323532
太平天国	323466
灿烂	323449
自发	323355
降水	323336
尸体	323306
党组	323234
身心	323233
器材	322940
缓和	322730
动人	322267
思索	322247
讲述	322237
移交	321896
冠军	321758
人次	321698
进军	321660
玻璃	321576
审定	321285
拆迁	320912
方位	320868
邮件	320822
罕见	320719
警	320630
论断	320489
怀	320456
石头	320404
衡	320203
旅客	319998
司机	319950
救助	319879
妈	319819
瞬间	319787
随即	319776
塑料	319406
投放	319340
筹	319242
评议	319050
辛苦	318813
民航	318795
小区	318779
灭亡	318584
成都	318520
纤维	318461
救灾	318423
迁	318372
清朝	318072
皮肤	318067
碰	318001
早上	317868
粮	317848
多余	317743
教堂	317678
China	317455
中学生	317305
大楼	317051
抽样	316940
夸张	316648
介	316556
激情	316487
筹资	316362
外语	316114
急需	316104
以内	316077
变异	316011
无偿	315859
过剩	315639
推测	315144
清除	314982
掠夺	314951
争端	314875
泛	314670
归结	314613
坚强	314576
化肥	314482
明年	314391
微笑	314249
从小	314218
老实	314214
景观	314041
军委	313989
挑选	313793
撤	313691
深层	313629
硬件	313578
分享	313435
回报	313332
欢乐	313242
先锋	313191
淘汰	312924
小学生	312906
好事	312851
藏	312790
幽默	312675
黄	312149
敌对	312065
结局	311977
修理	311964
培	311739
在家	311719
标题	311659
兴办	311500
良	311452
福州	310984
忠实	310871
家人	310780
谋求	310682
轻易	310325
名牌	310255
举动	310038
口岸	310007
婴儿	309880
联营	309871
减弱	309624
演说	309431
也不	309146
涉外	308899
就此	308877
沉默	308840
多边	308648
急	308637
牢固	308507
负面	308391
好评	308380
不堪	308333
拍	308248
此刻	308142
指南	308112
异议	308096
授	308086
分成	307586
营造	307540
忧虑	307400
提示	307398
拨	307385
牢	307376
物业	307375
出身	307234
中原	307180
挽救	307113
滥用	307066
储存	307064
台北	306906
辞职	306645
启示	306512
守	306399
熟练	306345
忠诚	306181
迅猛	306112
号码	306078
大局	306067
霸权	306053
夜晚	305915
尺寸	305889
随机	305838
印尼	305821
谈论	305693
心态	305641
实例	305448
倘若	305403
机电	305333
青春	304928
军民	304655
重申	304630
地图	304575
拉丁	304238
违约	304223
蒂	304149
可观	304138
凝聚力	304111
杜	303909
解散	303903
垂直	303582
老婆	303328
因子	303277
赴	303268
高涨	303119
题目	303005
超级	302298
标的	302256
鹏	302013
浪潮	301991
可贵	301973
恩	301883
欢	301727
招聘	301492
研发	301463
觉醒	301310
渐	301279
耗	301197
T	300913
奇迹	300864
指明	300813
透明	300781
兼顾	300534
有名	300491
源泉	300362
难民	300242
固	300129
合成	300086
南斯拉夫	299957
疯狂	299943
大门	299813
马列	299782
不曾	299752
县委	299626
顾	299544
妹妹	299438
背	299289
巧妙	299220
遏制	299182
散	299080
圆	298941
from	298898
用人	298830
本土	298811
拉美	298602
不止	298552
归属	298395
雇员	298272
弘扬	297947
表彰	297943
礼	297707
信誉	297676
偏差	297510
云	297499
天主教	297397
算是	297377
供销	297241
造就	297136
扩充	297118
穿着	297071
文人	297005
推销	297000
清洁	296978
各部	296952
幼儿园	296573
免疫	296541
迎	296367
手机	296118
招收	296094
文体	296027
盗窃	295978
集资	295934
没什么	295885
济南	295389
野生	295331
签	295319
勇于	295125
再生	294999
掩盖	294982
法案	294951
沙	294637
校园	294350
合理化	293945
首位	293794
贯穿	293791
惊讶	293734
暴动	293680
布置	293447
饮料	293417
翻	293321
力争	293227
宏伟	293093
国籍	293047
活泼	293019
难点	293009
指引	292973
讲究	292927
议案	292665
关怀	292654
衔接	292577
容忍	292559
室内	292549
草	292539
条文	292390
体力	292358
既定	292322
签名	292115
罪名	292027
商会	291873
变换	291701
瓦	291472
情境	291371
疗	291269
预定	291028
死者	291011
纵向	290895
节能	290844
欧美	290504
思潮	290474
集会	290213
起步	289932
率先	289729
马来西亚	289601
练	289599
水准	289430
相等	289387
妥	289330
钢材	289263
哈萨克	289091
顷	289074
交纳	288944
词典	288934
王朝	288732
效用	288518
矿物	287983
累	287953
一眼	287942
征服	287640
自学	287586
日程	287559
形状	287120
附录	286842
配件	286817
话剧	286784
衰退	286443
相近	286230
票据	286149
分区	286059
巨额	286051
造林	285954
冷静	285812
倒是	285770
怀念	285719
同行	285649
奥运会	285641
深切	285640
祝贺	285579
样品	285539
三峡	285393
填补	285295
遗迹	285247
仿佛	285240
科目	285224
前沿	285140
呼声	285092
扭转	284913
十字	284841
隐藏	284802
努	284752
核武器	284541
罚	284505
哪儿	284421
影视	284414
穷人	284131
巴基斯坦	284049
平常	283931
儿女	283919
炎	283829
径	283729
缔约国	283538
攻	283396
骄傲	283196
延安	283065
器官	282985
无条件	282936
侦察	282835
字母	282832
后方	282813
石化	282777
暴雨	282522
热带	282358
税金	282189
洋	282083
事后	282004
电器	281995
依次	281923
重心	281859
屋	281721
葡萄牙	281618
脑	281616
折	281515
宿舍	281514
园区	281367
轨迹	281346
三方	281130
会计师	280940
流向	280914
顽强	280856
抱	280696
总裁	280636
介入	280336
黑人	279932
语义	279928
大脑	279921
易于	279881
带领	279746
髙	279731
夺	279729
疑	279457
检讨	279376
盟	278929
惊	278862
that	278856
一行	278745
礼物	278679
边际	278667
壁垒	278632
敌	278608
散文	278331
在外	278010
敏锐	277913
国产	277911
追溯	277844
吻合	277659
岸	277562
自豪	277556
演奏	277424
规程	277417
缓	277349
崩溃	277314
成交	277119
放宽	277089
染	276991
场景	276975
真相	276967
携带	276691
紧缩	276690
朴素	276612
冒险	276605
丝绸	276583
以免	276275
精简	276256
侧重	276244
土耳其	276226
获奖	276166
效能	276147
凭证	276146
在职	276018
递增	275990
基本法	275901
一会儿	275819
大师	275501
报社	275393
厂家	275344
税制	275264
审视	275256
迪	275206
副教授	275074
缘	274976
无不	274936
趣味	274809
事变	274748
有线	274544
树木	274373
地下水	274363
饲养	274345
遵照	274313
独立自主	274260
解答	274128
群岛	274081
头发	273710
震动	273702
手工	273685
转轨	273656
毁	273513
难免	273453
宣扬	273138
笔记	272945
派遣	272841
整套	272763
古人	272699
部位	272555
本体	272437
高尚	272360
明了	272323
议事	272276
困惑	272271
are	272173
攻势	272164
预言	272088
榜样	271936
损伤	271889
长途	271821
业主	271254
诗词	270856
贝	270814
天然气	270803
皆	270798
传授	270759
裁判	270685
可不	270629
哥	270585
声誉	270467
免税	270248
筹措	270096
隔离	270091
代码	269808
政局	269719
衰落	269718
废弃	269670
丛书	269587
迹象	269490
曰	269406
彩	269283
鉴别	269001
兼任	268675
籍	268565
限额	268482
眼泪	268453
默	268445
炸	268441
极力	268272
刑	268260
继承人	268187
声称	268140
熟	268106
估	268069
不合	268042
可谓	267996
沉积	267790
夫妇	267698
宋	267604
样式	267592
童	267442
角落	267353
服务器	267290
励	267091
保管	267023
陈列	266911
搜索	266807
抢救	266768
经销	266748
扩建	266732
让步	266538
操纵	266456
注释	266357
要点	266272
布什	266264
游客	266179
双向	266036
宗	266003
登陆	265825
杀害	265807
兼职	265772
本案	265120
同事	264993
救国	264860
健	264673
临	264496
末期	264359
自信	264129
大连	264122
测定	263811
除外	263628
为数	263527
摘要	263513
重量	263400
用水	263203
进修	263097
成品	263022
私	263017
本条	262818
差额	262619
预先	262530
出卖	262525
视角	262515
商量	262515
平原	262475
喜悦	262460
巨	262413
呈	262322
柬埔寨	262304
著作权	262194
络	262109
电路	262081
陈旧	262014
印度尼西亚	261945
石器	261807
教练	261770
时空	261742
批示	261682
花园	261679
近似	261625
冬季	261600
激进	261376
无关	261295
容纳	261199
宁	261132
债务人	261066
回升	261034
民生	260918
严谨	260798
弹	260776
气体	260487
小心	260337
荣	260331
评选	260309
农作物	260308
并购	260241
简要	260083
脑子	259974
酒店	259916
掩护	259873
截止	259809
父	259714
列举	259609
概述	259381
活着	259340
女士	259101
本科	258853
监理	258702
适时	258632
文盲	258604
基准	258587
变形	258523
玩	258355
原本	258169
绍	258053
交涉	258019
南非	257851
歪曲	257688
买方	257679
联席	257437
墙	257415
辛	257298
采纳	257219
山上	257148
涉	257109
流派	256940
强国	256928
姐妹	256916
仪表	256735
屋子	256729
运动会	256681
繁多	256544
表决	255768
实效	255764
货运	255692
阴影	255540
下跌	255445
放映	255325
英勇	254803
键	254785
玉米	254783
教养	254661
整整	254635
捷克	254470
疼痛	254300
定量	254232
共性	254156
平稳	254073
赖	254052
探	253898
亲身	253864
问卷	253806
干旱	253789
彻	253548
租	253464
营利	253292
猛烈	253242
居然	253217
法典	253034
殊	253032
模块	252877
拘留	252533
时尚	252498
衍生	252458
积压	252418
社论	252414
下游	252067
氏族	252040
脆弱	252008
尺	251938
交际	251816
祖先	251778
少女	251651
剖析	251522
晋升	251500
旅	251498
建材	251361
枚	251269
一刻	250985
刘	250808
要么	250733
分解	250672
受伤	250572
醒	250539
人称	250466
厨房	250459
小姐	250458
衣	250340
传记	250322
欠	250247
舒服	250174
回族	250132
艺术品	249915
广度	249884
专员	249882
意向	249872
兰州	249828
立方	249822
吸	249760
外出	249722
厉害	249586
全心全意	249542
孔子	249387
朝廷	249386
西洋	249383
边防	249285
海岸	249247
折旧	249213
圣	249197
傍晚	249125
填写	249027
频道	248954
艾滋病	248646
欲	248617
as	248542
在下	248477
缴	248441
睡	248396
竞选	248219
发送	248174
西亚	248125
过后	247998
批量	247997
乔	247730
海湾	247672
教徒	247641
更深	247569
关节	247406
弹药	247296
凌晨	247226
饭	247223
狱	247202
意象	247109
证件	247078
参政	246990
损坏	246933
大片	246711
床上	246687
经受	246604
经商	246588
截然	246442
博	246395
丰	246390
警惕	246321
礼仪	246298
缺口	246006
咱们	245938
燃烧	245911
稿件	245818
逃避	245698
耗费	245573
例证	245567
沿岸	245561
十八	245376
警卫	245176
谢谢	245111
生活费	244980
焦虑	244967
凝聚	244964
韩	244818
各位	244793
安静	244565
寂寞	244530
舰队	244513
罗斯	244486
单个	244352
来访	244351
成败	244153
书写	244116
不乏	244070
定居	244040
充当	243998
多久	243920
约翰	243904
辖区	243817
借贷	243797
举例	243577
无从	243551
脚步	243461
券	243294
抚养	243280
茶叶	243207
轰炸	243202
备案	242903
原先	242897
村子	242814
营运	242812
商场	242807
排名	242704
夏季	242637
使馆	242501
因地制宜	242498
堆	242462
日记	242186
乘	242070
荣获	241956
铁道	241902
观看	241854
渊源	241835
侦查	241739
雕塑	241632
无锡	241627
依附	241542
夜	241535
卷烟	241441
招商	240794
失衡	240716
农机	240576
耶稣	240576
奴役	240446
炸弹	240381
月刊	240371
解剖	240129
一次性	240054
古巴	240015
野心	239852
北大	239839
水泥	239673
接见	239581
雄厚	239534
抵触	239403
兴旺	239381
讲师	239266
供需	239202
难看	239094
万物	239094
重重	239093
风雨	239014
简报	238991
了不起	238979
民办	238969
堡	238822
三民	238731
好人	238713
演唱	238535
处以	238532
贴	238491
隶属	238119
沃	238086
趣	238032
自律	238008
汇集	237980
录音	237929
南海	237924
兴建	237884
孩	237712
如上	237536
悲哀	237424
增设	237401
偿还	237158
示威	237103
不平	237100
构想	237001
户口	236852
将近	236824
聚居	236821
海拔	236806
波斯	236693
海域	236644
恶	236529
余地	236351
茨	236333
当做	236320
犯人	236301
谴责	236266
新人	236249
慎重	236118
有偿	236103
上班	235983
编者	235768
农业税	235733
邻近	235592
地形	235403
叙事	235334
医师	235175
知觉	235169
讯	235120
竭力	235110
零件	234897
未必	234677
秀	234611
哭	234582
为期	234441
火箭	234180
维吾尔	234068
开工	234009
毒品	233836
处处	233832
闭幕	233751
长春	233620
游行	233586
按时	233474
添加	233381
少量	233353
宫	233233
演习	233165
野蛮	233127
笑容	233013
红旗	233000
调剂	232856
可知	232764
航行	232735
订货	232660
m	232655
休	232517
初版	232464
阶级性	232377
涵义	232278
摇头	231919
浦东	231905
独裁	231666
削减	231600
怪	231574
承办	231566
筹建	231530
档次	231506
方面军	231312
首席	231305
事例	231172
音响	231142
械	231062
侮辱	230891
斤	230876
追	230714
增幅	230633
探测	230365
参议	230301
超前	230217
彩色	230196
丁	230148
故障	230072
场面	229976
好不	229975
举报	229873
精度	229703
税法	229484
涵盖	229481
偿	229345
松	229274
可喜	229204
推断	229186
短篇	229155
华南	229118
省份	228994
另行	228945
罗马尼亚	228908
光彩	228902
百分比	228891
阿拉	228865
只得	228838
而是	228715
检疫	228488
概	228334
休闲	228265
晚年	228181
动手	228158
姐姐	228138
狭义	228119
突击	227762
磋商	227630
众人	227452
开阔	227377
核实	227335
预报	227335
很大	227253
施加	227191
抵达	227009
漏洞	226962
顺应	226962
功利	226911
血液	226908
本能	226820
构思	226672
本章	226666
肌肉	226643
入学	226572
当初	226454
副业	226368
阿富汗	226344
穆斯林	226290
信赖	226236
耐心	226172
卫队	226093
园林	225953
丽	225928
如实	225868
捍卫	225665
战国	225648
吃惊	225628
交织	225521
进去	225506
老龄	225506
替	225448
长处	225375
房产	225208
神奇	225102
明星	225039
时效	225005
汲取	224997
筛选	224901
报复	224843
书目	224842
地租	224813
早日	224582
改建	224520
慈善	224455
一阵	224451
援	224435
养殖	224419
播放	224391
素材	224331
墓	224242
程式	224212
清算	224100
乏	224077
孔	224058
老子	224057
吉	223935
鞋	223923
脚下	223892
讲演	223878
远程	223819
温	223784
回忆录	223609
再度	223525
话语	223496
段落	223445
当成	223439
捐款	223370
地步	223354
创刊	223254
测绘	223212
几何	223162
器械	223125
逊	223031
男孩	223002
全身	222945
储	222907
剧团	222820
退税	222800
仪	222786
主意	222756
狭窄	222732
温州	222587
采矿	222584
原油	222476
澳	222457
会场	222372
工序	222284
用法	222132
书刊	222030
场地	221985
无意	221817
拉克	221724
招	221651
古籍	221448
投向	221419
灯光	221329
换言之	221313
冰箱	221223
动向	221102
民意	221071
来往	221036
连锁	221036
内政	220872
索引	220829
灾区	220827
艺人	220675
苹果	220519
相差	220423
就算	220315
议题	220311
应从	220283
率领	220277
唱	220202
加之	220138
判定	220086
政务院	220079
犹太人	220063
全文	220049
饥饿	219897
预料	219889
容许	219887
弟	219844
打仗	219731
船只	219696
崛起	219599
桌	219286
涌	219281
共计	219276
亲密	219212
产销	219150
下层	218876
椭圆	218872
蔓延	218811
符	218807
推移	218737
奥地利	218725
灾	218694
耍	218620
危	218602
下属	218498
移植	218389
切身	218373
隔	218329
无穷	218286
宪政	218237
大海	218065
哪怕	217946
精华	217936
迹	217875
伍	217827
二战	217715
上缴	217541
胡锦涛	217209
瓦解	217196
笑话	217180
呆	217072
季	216901
终结	216894
仓储	216823
新旧	216732
乡土	216725
剧目	216678
躺	216618
资质	216491
调度	216487
想像	216463
味道	216197
上报	215935
深思	215845
畅销	215781
顽固	215685
交互	215675
缔约	215626
废物	215418
显露	215376
自足	215245
商定	215207
限定	215182
简介	215164
大利	215104
突破口	215005
改名	214824
不致	214809
村里	214714
III	214668
普通话	214538
不通	214515
眼中	214382
无须	214326
摧残	214280
错综复杂	214250
缩	214170
庄严	214166
码头	214070
一夜	214003
督促	213956
潮	213836
呼唤	213805
陷于	213685
关切	213665
多方	213612
结尾	213602
医务	213572
告知	213535
二八	213525
签发	213461
偏离	213457
干脆	213449
哈佛	213446
残	213302
重叠	213280
大好	213216
谅解	213210
包围	213125
提名	213112
提纲	213060
振奋	213041
询	213027
距	212978
后代	212934
上游	212907
消亡	212772
牲畜	212770
书馆	212753
问世	212749
改正	212660
境地	212529
硬	212504
教科	212486
自卫	212469
隐蔽	212321
多媒体	212296
圣经	212292
带头	212291
宽松	212285
电气	212267
废止	212199
标记	212128
开头	212074
喜	211918
担忧	211796
C	211735
出土	211606
牧民	211596
北美	211512
不定	211482
先前	211407
投身	211380
俘虏	211198
及其	211023
经委	210978
陶瓷	210969
名誉	210923
冬	210852
挂	210802
中医	210767
投保	210740
向着	210509
惩治	210487
感激	210460
地段	210394
水库	210379
挤	210377
来临	210306
护理	210292
购物	210112
饮	210072
矩阵	209953
拖拉机	209818
低估	209810
震惊	209786
克林顿	209776
睛	209538
be	209535
利税	209485
航线	209476
丝毫	209476
栏	209424
行列	209342
怀孕	209189
质疑	209181
注入	209047
舞	209042
屏幕	208987
删除	208950
声势	208896
通则	208873
呀	208838
出境	208820
抒情	208812
乌	208738
惯	208731
稳妥	208587
低级	208544
戴	208534
派别	208401
过时	208397
更换	208388
激化	208255
甲骨文	208224
守法	208169
流入	208168
幸运	208138
裂	208090
迈进	208004
婚礼	207962
水电	207856
巴尔	207842
教条	207791
仇恨	207769
提请	207635
德里	207582
床	207531
外长	207476
将军	207393
执业	207382
善良	207358
威力	207348
代表作	207299
雕刻	207280
顾虑	207096
未曾	207094
复合	207056
革命家	206971
不符	206949
冷	206941
起码	206884
科举	206782
歩	206605
拒	206598
皇家	206579
有形	206460
弱势	206357
有意思	206299
烦恼	206212
滋味	206154
文坛	206075
射	205995
et	205911
途中	205809
言语	205747
艺术性	205739
拯救	205520
无意识	205486
户籍	205426
管道	205421
更改	205411
生殖	205370
坚	205219
天天	205106
港澳	204950
功绩	204886
瞩目	204871
身子	204839
保全	204768
柏林	204729
廉价	204528
码	204499
同上	204495
京剧	204488
青海	204357
感人	204356
生日	204352
人选	204270
卜	204261
平行	204172
可比	204005
栏目	203959
劣势	203870
喊	203834
洽谈	203802
十里	203760
特派	203731
强劲	203696
风暴	203675
水质	203594
压制	203550
下级	203507
草原	203367
丢失	203258
岩石	203241
植	203241
拖	203235
诚信	203225
一身	203157
自力更生	202959
长足	202826
澄清	202612
寄	202482
改编	202453
温饱	202275
仍旧	202239
左翼	201956
失调	201895
虫	201822
眼镜	201766
忍	201760
捐赠	201710
罪恶	201659
时常	201658
估价	201529
跳	201452
奥运	201403
牙	201381
was	201330
婚姻法	201252
菜单	201251
疲劳	201224
拖欠	201218
专业户	201117
算法	201110
背离	200996
抉择	200995
此前	200954
议论	200723
起见	200710
驱逐	200692
倡议	200632
大公报	200613
叛乱	200583
住院	200549
露	200437
名胜	200429
机密	200411
力图	200298
无奈	200281
违纪	200229
辅	200101
川	199970
拥挤	199869
途	199854
微生物	199752
名人	199394
古迹	199364
可由	199289
领会	199213
厂房	199189
旺盛	199105
灯	198998
独创	198965
召	198941
朗	198915
贡	198906
血缘	198855
食用	198821
典范	198767
雇主	198725
额外	198547
秋季	198520
科普	198385
邻居	198285
诚实	198245
选用	198158
次数	198147
节点	198044
身分	198042
船上	197952
导师	197913
断定	197854
品格	197756
共鸣	197713
全盘	197689
特许	197614
显而易见	197585
短暂	197547
启蒙	197476
档	197355
剧院	197302
自古	197231
圈	197218
幼稚	197113
创伤	197003
借用	196939
据点	196935
复旦	196900
英镑	196894
听证	196836
劣	196835
传奇	196823
集团军	196730
总计	196723
门类	196665
癌	196632
结晶	196630
丹麦	196502
估算	196416
巴勒斯坦	196386
L	196289
配额	196156
补救	196101
水源	196057
相处	195812
负荷	195686
轮船	195574
分明	195510
寻常	195382
总共	195346
射击	195328
繁重	195326
桌子	195091
目睹	195045
进出	195033
务实	194911
致富	194682
不惜	194675
悲惨	194669
构筑	194637
全书	194587
存放	194488
抗拒	194480
解读	194194
捕捉	194136
德育	193951
建制	193942
超额	193936
优异	193903
天文学	193896
惊奇	193895
摩擦	193725
模样	193361
俩	193298
风貌	193282
安理会	193210
降雨	193109
空调	193088
置疑	193042
俗	193035
技术性	192999
界面	192944
拖延	192935
一事	192898
北伐	192785
师傅	192636
分会	192547
阿根廷	192516
一周	192431
监事会	192396
僵化	192239
珍惜	192120
中立	192028
注视	192018
底层	192016
后劲	192005
中止	191924
水果	191874
裁	191835
皮	191665
永	191599
流转	191576
入境	191564
报名	191527
绩	191526
残余	191521
绿化	191495
伏	191399
院子	191332
奉行	191311
玩具	191167
耳朵	191062
防护	191032
抱怨	191022
劳资	191015
旅馆	190990
精细	190913
鲜	190866
边远	190853
可爱	190611
到家	190490
成套	190342
历任	190306
防火	190290
透明度	190266
轰动	190226
春秋	190095
三代	189955
啤酒	189872
后备	189708
热潮	189632
精英	189523
积分	189469
隐	189387
好奇	189351
雪	189321
免除	189320
接班	189139
直属	189111
明代	189033
禁	188973
菲	188953
整治	188928
等同	188837
荒谬	188481
机床	188474
诱惑	188440
公署	188348
OF	188314
单项	188271
无视	188246
化石	188204
选举权	188031
拆除	188010
博览会	187954
举足轻重	187940
牛	187656
评判	187554
党章	187539
宋代	187523
软弱	187513
座位	187461
绝望	187367
再来	187324
岛屿	187272
帮忙	187183
de	187132
衷心	187107
中西	187071
伸	186960
上学	186924
访谈	186894
无线	186876
作文	186856
折磨	186849
贬值	186805
千方百计	186726
神学	186627
传送	186451
信件	186423
活性	186378
推迟	186204
蓝	186101
诸葛亮	185964
查询	185950
动画	185857
炮	185772
顶	185770
盆地	185573
初次	185507
旋律	185461
惩处	185446
启迪	185438
说明书	185392
艰辛	185339
桥	185321
录像	185316
保值	185143
暂	185085
绘制	185005
物种	184977
卢	184965
归宿	184941
景气	184895
阻挠	184683
欺诈	184580
议程	184548
辽阔	184501
喻	184430
委派	184345
小伙子	184137
J	184080
兵团	184021
篮球	183932
收养	183889
打败	183707
对称	183633
行驶	183630
课外	183585
民工	183579
体裁	183571
历年	183362
综	183329
被害人	183319
热衷	183291
晨	183285
飞速	183273
返	183141
出生率	183082
陷	183075
伪造	183035
先行	182950
轻重	182862
演绎	182838
范例	182631
农用	182619
丑恶	182499
碰撞	182483
湖	182434
佛	182341
谢	182283
历时	182272
M	182194
地表	182187
凯恩斯	182187
纷	182019
等到	182004
笔下	181981
国立	181970
财产权	181920
倒退	181734
水浒	181710
预备役	181668
献身	181636
困扰	181587
展望	181567
难于	181502
隐患	181370
强行	181322
右派	181269
谓	181199
大众化	181177
不便	181136
编译	181133
跃	181094
宪章	181000
极度	180984
讨厌	180980
井	180878
の	180875
签证	180863
灵	180854
庄	180821
家具	180804
水产	180796
列表	180791
外观	180790
终极	180730
总路线	180603
电影院	180589
语音	180584
康复	180514
速率	180453
不免	180446
集约	180439
恶性	180316
出自	180275
识字	180274
航	180075
街头	180060
晓	180056
洞	180021
干净	179965
方言	179936
年头	179876
聘用	179804
旁	179779
教室	179769
日内瓦	179740
爱尔兰	179621
下令	179455
名额	179387
